"OTUs";"taxa";"Aldex.kw.0.05";"Aldex.kw.0.01";"Aldex.kw.0.001";"Log_ratio.max";"glmnet_sign.CAU";"glmnet_sign.CYM";"simper.props";"CAU_T0_1";"CAU_T0_2";"CAU_T0_3";"CAU_T1_1";"CAU_T1_2";"CAU_T1_3";"CAU_T2C_1";"CAU_T2C_2";"CAU_T2C_3";"CAU_T2HW_1";"CAU_T2HW_2";"CAU_T2HW_3";"CYM_T0_1";"CYM_T0_2";"CYM_T0_3";"CYM_T1_1";"CYM_T1_2";"CYM_T1_3";"CYM_T2C_1";"CYM_T2C_2";"CYM_T2C_3";"CYM_T2HW_1";"CYM_T2HW_2";"CYM_T2HW_3"
"OTU530";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Thiomicrospirales.f__Thioglobaceae.g__SUP05_cluster.__";1;1;1;1;0;0;0;0,0000616294835449279;0,000044285998981422;0,0000380257053768347;0,000350821240631478;0,000196129707112971;0,000170253336965405;0,000163644694639;0,00012077659349618;0,000150557061126167;0,000239555385205059;0,000205827196633582;0,000433796707088633;0;0;0;0;0;0;0;0;0;0;0;0
"OTU531";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidetes_BD2.2.g__Bacteroidetes_BD2.2.s__uncultured_prokaryote";1;1;1;0;0;0;0;0,000030814741772464;0,000177143995925688;0,0000380257053768347;0,0000956785201722213;0,000163441422594142;0,0000340506673930809;0,0000654578778555999;0,0000905824451221353;0,000150557061126167;0,000207614667177718;0,000274436262178109;0,000236616385684709;0;0;0;0;0;0;0,0000438750438750439;0;0;0;0;0
"OTU532";"d__Bacteria.p__Acetothermia.c__Acetothermiia.o__Acetothermiia.f__Acetothermiia.g__Acetothermiia.s__bacterium_enrichment";1;1;0;0;0;0;0;0,000184888450634784;0,000177143995925688;0,000190128526884174;0,0000637856801148142;0,000163441422594142;0;0,0000981868167833999;0,000211359038618316;0,000188196326407709;0,000542992206464801;0,000182957508118739;0,000335206546386671;0,0000350495951771757;0;0,0000177047554973266;0,00000687176597513795;0,0000163016456511285;0,0000363684854950357;0,000010968760968761;0,0000617849677173544;0,0000205920205920206;0,0000226867974182425;0,0000317258883248731;0,0000444829963746358
"OTU533";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Arenicellales.f__Arenicellaceae.g__Candidatus_Thiosymbion.s__gamma_proteobacterium";1;0;0;0;0;0;0;0,00015407370886232;0,000155000996434977;0,000228154232261008;0,000318928400574071;0,000130753138075314;0,000306456006537728;0;0,000150970741870226;0,0000376392652815417;0,000175673949150377;0,000114348442574212;0,000256334417825101;0,000315446356594581;0,000361906731465205;0,000336390354449205;0,000151178851453035;0,000285278798894748;0,000181842427475179;0,000219375219375219;0,000298627343967213;0,000185328185328185;0,000124777385800334;0,000274957698815567;0,000222414981873179
"OTU534";"d__Bacteria.p__Myxococcota.c__Polyangia.o__VHS.B4.70.f__VHS.B4.70.g__VHS.B4.70.s__uncultured_bacterium";1;1;0;0;0;0;0;0,00030814741772464;0,000088571997962844;0,000266179937637843;0,0000637856801148142;0,000294194560669456;0,00037455734132389;0,000163644694639;0,000211359038618316;0,00022583559168925;0,000127762872109365;0,000274436262178109;0,0000591540964211772;0,000157723178297291;0,000103401923275773;0,000177047554973266;0,000130563553527621;0,000154865633685721;0,000181842427475179;0,000164531414531415;0,00011327244081515;0,000164736164736165;0,0000794037909638486;0,000137478849407783;0,000111207490936589
"OTU535";"d__Bacteria.p__Myxococcota.c__Polyangia.o__PS.B29.f__PS.B29.g__PS.B29.__";1;1;1;0;0;0;0;0,000338962159497103;0,000243572994397821;0,000228154232261008;0,000287035560516664;0,000163441422594142;0,000408608008716971;0,000327289389278;0,000452912225610677;0,000263474856970792;0,000367318257314424;0,000137218131089055;0,000394360642807848;0,0000700991903543514;0,0000775514424568297;0,000141638043978613;0,000247383575104966;0,000138563988034592;0,0000969826279867619;0,000164531414531415;0,000164759913912945;0,000144144144144144;0,000351645359982758;0,000380710659898477;0,000300260225528792
"OTU536";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Chromatiales.f__Chromatiaceae.g__Thiohalocapsa.s__Thiohalocapsa_marina";0;0;0;0;0;0;0;0;0;0;0,000191357040344443;0;0,0000340506673930809;0;0,00012077659349618;0;0;0,0000457393770296849;0;0;0;0,0000177047554973266;0;0,00000815082282556424;0;0;0;0;0;0;0
"OTU537";"d__Bacteria.p__Fermentibacterota.c__Fermentibacteria.o__Fermentibacterales.f__Fermentibacteraceae.g__Fermentibacteraceae.s__uncultured_sediment";0;0;0;0;0;0;0;0,00015407370886232;0,000088571997962844;0,0000380257053768347;0,0000318928400574071;0,0000980648535564854;0,0000340506673930809;0;0,00012077659349618;0,000112917795844625;0,0000159703590136706;0,0000228696885148424;0,000197180321403924;0,0000876239879429393;0;0,0000177047554973266;0,000178665915353587;0,00000815082282556424;0,0000848597994884166;0,0000219375219375219;0,0000411899784782362;0,000102960102960103;0,000283584967728031;0,000243231810490694;0,000233535730966838
"OTU538";"d__Bacteria.p__Desulfobacterota.c__Desulfobulbia.o__Desulfobulbales.f__Desulfocapsaceae.g__Desulfopila.s__uncultured_delta";1;1;0;1;0;0;0;0,000030814741772464;0,000066428998472133;0;0,000318928400574071;0,000294194560669456;0,0000681013347861618;0,0001309157557112;0,000332135632114496;0,000263474856970792;0,0000958221540820238;0,000137218131089055;0,000177462289263532;0;0,0000258504808189432;0;0;0;0;0,000010968760968761;0;0,0000102960102960103;0;0;0
"OTU539";"d__Bacteria.p__Patescibacteria.c__Parcubacteria.o__Candidatus_Kaiserbacteria.f__Candidatus_Kaiserbacteria.g__Candidatus_Kaiserbacteria.__";0;0;0;0;0;0;0;0,000554665351904351;0,000155000996434977;0,000342231348391513;0,000255142720459257;0,000392259414225941;0,0000681013347861618;0,000163644694639;0,000211359038618316;0,000112917795844625;0,000191644308164048;0,0000914787540593697;0,000236616385684709;0,00196277732992184;0,0013183745217661;0,00146949470627811;0,000934560172618761;0,000815082282556424;0,000484913139933809;0,00133818883818884;0,00112242691353194;0,000916344916344916;0,00018149437934594;0,00030668358714044;0,000589399701963924
"OTU540";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Flavobacteriales.f__Flavobacteriaceae.g__NS3a_marine_group.__";0;0;0;0;0;0;0;0,0000924442253173918;0,000132857996944266;0;0;0,0000326882845188284;0,0000681013347861618;0;0,0000301941483740451;0;0,0000319407180273413;0,0000457393770296849;0,0000197180321403924;0,000140198380708703;0,000103401923275773;0,0000354095109946532;0,0000824611917016554;0,0000570557597789497;0;0,000010968760968761;0;0,0000205920205920206;0;0;0,0000444829963746358
"OTU541";"d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Ga0077536.f__Ga0077536.g__Ga0077536.s__uncultured_gamma";0;0;0;0;0;0;0;0,000277332675952176;0,000044285998981422;0,000190128526884174;0,000191357040344443;0,000294194560669456;0,0000681013347861618;0,0000327289389278;0,000181164890244271;0;0,000223585026191389;0,0000686090655445273;0,000138026224982747;0,000438119939714696;0,000284355289008376;0,000283276087957225;0,000405434192533139;0,00053795430648724;0,000242456569966905;0,000438750438750439;0,000401602290162803;0,000442728442728443;0,0000794037909638486;0,000116328257191201;0,0000667244945619537
"OTU542";"d__Bacteria.p__Firmicutes.c__Clostridia.o__Peptostreptococcales.Tissierellales.f__Peptostreptococcaceae.g__Peptoclostridium.s__bacterium_enrichment";0;0;0;0;0;0;0;0;0;0;0,000191357040344443;0;0,0000340506673930809;0;0,0000905824451221353;0;0,0000159703590136706;0;0;0,0000175247975885879;0;0;0,0000137435319502759;0,00000815082282556424;0,0000848597994884166;0,000010968760968761;0,000257437365488977;0,00032947232947233;0;0,000211505922165821;0,0000333622472809768
"OTU543";"d__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridia.f__Hungateiclostridiaceae.__.__";1;1;0;0;0;0;0;0,00030814741772464;0,000066428998472133;0,000152102821507339;0,000255142720459257;0;0,000408608008716971;0,0000981868167833999;0,000241553186992361;0,000301114122252334;0,000223585026191389;0,000182957508118739;0,000118308192842354;0,000122673583120115;0,000387757212284149;0,000177047554973266;0,0000412305958508277;0,00032603291302257;0,0000242456569966905;0,000120656370656371;0,000123569935434709;0,0000720720720720721;0;0,0000528764805414552;0,0000444829963746358
"OTU544";"d__Bacteria.p__Verrucomicrobiota.c__Kiritimatiellae.o__WCHB1.41.f__WCHB1.41.g__WCHB1.41.s__uncultured_Verrucomicrobia";1;1;0;0;0;0;0;0,000123258967089856;0,000177143995925688;0;0,000159464200287036;0,0000653765690376569;0,000136202669572324;0;0,0000603882967480902;0,0000752785305630834;0,000271496103232401;0,0000914787540593697;0,0000788721285615696;0,0000350495951771757;0,0000258504808189432;0,0000708190219893063;0,0000206152979254139;0,0000570557597789497;0,0000484913139933809;0,0000658125658125658;0,000102974946195591;0,0000823680823680824;0,000136120784509455;0,0000846023688663283;0,000111207490936589
"OTU545";"d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Saprospiraceae.g__Lewinella.s__Lewinella_agarilytica";0;0;0;0;0;0;0;0,0000616294835449279;0,000044285998981422;0,000152102821507339;0,000191357040344443;0,0000980648535564854;0;0,0000654578778555999;0,0000905824451221353;0;0;0,0000457393770296849;0,0000394360642807848;0,000297921559005993;0,000361906731465205;0,000212457065967919;0,00023364004315469;0,000203770570639106;0,0000484913139933809;0,000120656370656371;0,000123569935434709;0,0000720720720720721;0;0,000010575296108291;0,000011120749093659
"OTU546";"d__Bacteria.p__Myxococcota.c__Polyangia.o__PS.B29.f__PS.B29.g__PS.B29.s__uncultured_bacterium";1;0;0;0;0;0;0;0,0000616294835449279;0,000044285998981422;0,000114077116130504;0,0000956785201722213;0,000196129707112971;0,0000681013347861618;0,0000981868167833999;0,000211359038618316;0,000112917795844625;0,0000638814360546825;0,0000914787540593697;0,0000788721285615696;0,000105148785531527;0;0,0000885237774866329;0,000109948255602207;0,000122262342383464;0,000145473941980143;0,000252281502281502;0,0000926774515760316;0,000236808236808237;0,000260898170309788;0,00020093062605753;0,000255777229154156
"OTU547";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Rhizobiales_Incertae_Sedis.g__Anderseniella.__";0;0;0;0;0;0;0;0,00015407370886232;0,000066428998472133;0,0000760514107536695;0,000127571360229628;0;0,000102152002179243;0,0000981868167833999;0,0000905824451221353;0;0,000111792513095694;0,0000228696885148424;0,0000394360642807848;0,000315446356594581;0,000180953365732603;0,000354095109946532;0,000281742404980656;0,000293429621720313;0,000218210912970214;0,000175500175500175;0,000185354903152063;0,000247104247104247;0,000294928366437152;0,000190355329949239;0,000289139476435133
"OTU548";"d__Bacteria.p__Margulisbacteria.c__Margulisbacteria.o__Margulisbacteria.f__Margulisbacteria.g__Margulisbacteria.__";0;0;0;0;0;0;0;0,0000616294835449279;0,000022142999490711;0;0;0,0000326882845188284;0,000102152002179243;0;0,000150970741870226;0,0000376392652815417;0,0000479110770410119;0;0,0000394360642807848;0,0000175247975885879;0,0000775514424568297;0;0,0000206152979254139;0,000032603291302257;0,000121228284983452;0,0000767813267813268;0,0000823799569564725;0,0000308880308880309;0;0,0000528764805414552;0,000011120749093659
"OTU549";"d__Bacteria.p__Verrucomicrobiota.c__Omnitrophia.o__Omnitrophales.__.__.__";1;1;0;0;0;0;0;0,000123258967089856;0,000022142999490711;0,0000380257053768347;0,000159464200287036;0,000261506276150628;0,000136202669572324;0,0001309157557112;0,000241553186992361;0,0000752785305630834;0,000159703590136706;0,0000457393770296849;0,0000788721285615696;0,0000525743927657636;0,0000258504808189432;0,0000708190219893063;0,0000343588298756898;0,0000407541141278212;0,0000727369709900714;0,0000548438048438048;0,0000617849677173544;0,0000514800514800515;0,0000113433987091212;0,000126903553299492;0,0000889659927492716
"OTU550";"d__Bacteria.p__Cyanobacteria.c__Cyanobacteriia.o__Cyanobacteriales.f__Oscillatoriaceae.g__uncultured.__";0;0;0;0;0;0;0;0;0;0,0000380257053768347;0;0;0;0;0,0000603882967480902;0;0;0;0;0,0000175247975885879;0;0;0;0,000114111519557899;0;0,000010968760968761;0,0000102974946195591;0,0000411840411840412;0;0;0
"OTU551";"d__Bacteria.p__Patescibacteria.c__Berkelbacteria.o__Berkelbacteria.f__Berkelbacteria.g__Berkelbacteria.__";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0000603882967480902;0;0;0,0000228696885148424;0;0;0;0;0;0;0;0;0;0;0;0;0
"OTU552";"d__Archaea.p__Altiarchaeota.c__Altiarchaeia.o__Altiarchaeales.f__Altiarchaeaceae.g__Candidatus_Altiarchaeum.__";0;0;0;0;0;0;0;0,000030814741772464;0,000022142999490711;0,000114077116130504;0;0,0000653765690376569;0,000102152002179243;0;0,0000905824451221353;0,000150557061126167;0,0000638814360546825;0,0000457393770296849;0,0000394360642807848;0,0000175247975885879;0,000129252404094716;0,000123933288481286;0,00026799887303038;0,000032603291302257;0,000739492538399059;0,000164531414531415;0,000257437365488977;0,000113256113256113;0,000510452941910455;0,000391285956006768;0,00032250172371611
"OTU553";"d__Bacteria.p__Campilobacterota.c__Campylobacteria.o__Campylobacterales.f__Helicobacteraceae.__.__";0;0;0;0;0;0;0;0;0;0;0,0000318928400574071;0;0;0;0,00012077659349618;0;0;0;0;0,0000350495951771757;0;0,0000354095109946532;0,0000412305958508277;0,000114111519557899;0,0000969826279867619;0,000351000351000351;0,0000308924838586772;0,0000308880308880309;0;0,000010575296108291;0
"OTU554";"d__Bacteria.p__Chloroflexi.c__Dehalococcoidia.o__GIF9.f__AB.539.J10.g__AB.539.J10.s__uncultured_bacterium";1;0;0;0;0;0;0;0,0000924442253173918;0,000022142999490711;0,000342231348391513;0,0000318928400574071;0,0000653765690376569;0,000578861345682375;0;0,000483106373984722;0,000301114122252334;0,000175673949150377;0,0000686090655445273;0,0000788721285615696;0,0000350495951771757;0,0000258504808189432;0,0000177047554973266;0,000185537681328725;0,0000163016456511285;0,0000848597994884166;0,0000548438048438048;0,0000720824623369134;0,0000720720720720721;0,000158807581927697;0,000274957698815567;0,000144569738217566
"OTU555";"d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Opitutales.f__Puniceicoccaceae.g__Cerasicoccus.s__uncultured_deep.sea";0;0;0;0;0;0;0;0;0;0;0,0000637856801148142;0;0,0000340506673930809;0;0,0000905824451221353;0,0000376392652815417;0,0000479110770410119;0,0000457393770296849;0;0,0000525743927657636;0,0000517009616378865;0,0000354095109946532;0,0000137435319502759;0,0000163016456511285;0,0000121228284983452;0,000010968760968761;0,0000205949892391181;0,0000205920205920206;0;0,000010575296108291;0
"OTU556";"d__Bacteria.p__Patescibacteria.c__Gracilibacteria.o__Gracilibacteria.f__Gracilibacteria.g__Gracilibacteria.s__marine_metagenome";1;0;0;0;0;0;0;0,000338962159497103;0,000066428998472133;0,000608411286029356;0,000382714080688885;0,000523012552301255;0,0000340506673930809;0,0001963736335668;0,0000301941483740451;0,000752785305630834;0,000239555385205059;0,0000686090655445273;0,000473232771369417;0,000525743927657636;0,000284355289008376;0,000177047554973266;0,000219896511204414;0,000839534751033117;0,000121228284983452;0,000329062829062829;0,000195652397771622;0,000267696267696268;0,0000680603922547274;0,0000423011844331641;0,0000889659927492716
"OTU557";"d__Bacteria.p__Acidobacteriota.c__AT.s3.28.o__AT.s3.28.f__AT.s3.28.g__AT.s3.28.s__uncultured_bacterium";1;1;0;0;0;0;0;0,000277332675952176;0,000310001992869954;0,000228154232261008;0,000287035560516664;0,000326882845188285;0,0000681013347861618;0,000163644694639;0,000332135632114496;0,000489310448660042;0,000191644308164048;0,000182957508118739;0,000177462289263532;0,0000525743927657636;0,0000775514424568297;0,000123933288481286;0,000103076489627069;0,000138563988034592;0,0000727369709900714;0,000131625131625132;0,000123569935434709;0,000123552123552124;0,000215524575473303;0,000243231810490694;0,000189052734592202
"OTU558";"d__Bacteria.p__Patescibacteria.c__Gracilibacteria.o__Candidatus_Peribacteria.f__Candidatus_Peribacteria.g__Candidatus_Peribacteria.__";0;0;0;0;0;0;0;0;0,000177143995925688;0,0000760514107536695;0,0000318928400574071;0;0,0000681013347861618;0;0,0000603882967480902;0,000112917795844625;0;0,0000457393770296849;0,0000197180321403924;0,0000175247975885879;0,0000517009616378865;0;0,00000687176597513795;0,00000815082282556424;0;0;0,0000205949892391181;0;0,0000226867974182425;0,000010575296108291;0
"OTU559";"d__Bacteria.p__Chloroflexi.c__Dehalococcoidia.o__MSBL5.f__MSBL5.g__MSBL5.s__uncultured_Chloroflexi";1;1;0;0;0;0;0;0,000123258967089856;0,000066428998472133;0,000418282759145182;0,0000956785201722213;0,000130753138075314;0,000476709343503133;0;0,000301941483740451;0,000301114122252334;0,000143733231123036;0,0000457393770296849;0,000118308192842354;0,0000350495951771757;0,000103401923275773;0,0000177047554973266;0,0000481023618259657;0,0000163016456511285;0,0000848597994884166;0,0000329062829062829;0,0000205949892391181;0,0000308880308880309;0,0000453735948364849;0,0000951776649746193;0,000155690487311225
"OTU560";"d__Bacteria.p__Chloroflexi.c__Anaerolineae.o__Anaerolineales.f__Anaerolineaceae.g__uncultured.s__uncultured_marine";1;1;0;0;0;0;0;0,000338962159497103;0,000022142999490711;0,000114077116130504;0,0000637856801148142;0,0000326882845188284;0,000238354671751566;0,0000327289389278;0,000211359038618316;0,000489310448660042;0,000127762872109365;0,0000228696885148424;0,000138026224982747;0,0000350495951771757;0;0;0,0000481023618259657;0;0,0000363684854950357;0,000010968760968761;0,0000411899784782362;0,0000308880308880309;0,000124777385800334;0,00010575296108291;0,0000889659927492716
"OTU561";"d__Archaea.p__Nanoarchaeota.c__Nanoarchaeia.o__Woesearchaeales.f__Woesearchaeales.g__Woesearchaeales.s__metagenome";0;0;0;0;0;0;0;0,000030814741772464;0;0,0000760514107536695;0;0,0000326882845188284;0,0000681013347861618;0;0;0,000150557061126167;0,0000159703590136706;0,0000228696885148424;0;0;0;0;0;0,00000815082282556424;0,0000121228284983452;0;0;0;0;0;0
"OTU562";"d__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Kiloniellales.f__Kiloniellaceae.g__Pelagibius.s__uncultured_bacterium";0;0;0;0;0;0;0;0;0;0,0000760514107536695;0,0000318928400574071;0;0;0,0000327289389278;0,0000301941483740451;0,000112917795844625;0,0000479110770410119;0;0;0;0;0;0,0000137435319502759;0;0;0;0;0;0;0;0
